@line:51    Cycle @2.00: [Fetcher_Impl]	IF: PC=0x0
@line:90    Cycle @335.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @335.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @336.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @336.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @336.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @336.00: [Executor]	EX: Result=0x65
@line:48    Cycle @336.00: [WB]	WB: x15 <= 0x52
@line:51    Cycle @336.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @336.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @336.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @337.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @337.00: [Executor]	EX: Bypass rs1 from RegFile=0xcf9
@line:248   Cycle @337.00: [Executor]	EX: Bypass rs2 from WB=0x52
@line:14711 Cycle @337.00: [Executor]	EX: Result=0xd4b
@line:51    Cycle @337.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @337.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @337.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @338.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @338.00: [Executor]	EX: Bypass rs1 from RegFile=0x52
@line:206   Cycle @338.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @338.00: [Executor]	EX: Result=0x53
@line:48    Cycle @338.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @338.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @338.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @338.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @339.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @339.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x53
@line:248   Cycle @339.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @339.00: [Executor]	EX: Result=0xffffffee
@line:14939 Cycle @339.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @339.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @339.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @339.00: [WB]	WB: x10 <= 0xd4b
@line:51    Cycle @339.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @339.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @339.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @340.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @340.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @340.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @340.00: [Executor]	EX: Result=0x65
@line:48    Cycle @340.00: [WB]	WB: x15 <= 0x53
@line:51    Cycle @340.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @340.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @340.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @341.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @341.00: [Executor]	EX: Bypass rs1 from RegFile=0xd4b
@line:248   Cycle @341.00: [Executor]	EX: Bypass rs2 from WB=0x53
@line:14711 Cycle @341.00: [Executor]	EX: Result=0xd9e
@line:51    Cycle @341.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @341.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @341.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @342.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @342.00: [Executor]	EX: Bypass rs1 from RegFile=0x53
@line:206   Cycle @342.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @342.00: [Executor]	EX: Result=0x54
@line:48    Cycle @342.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @342.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @342.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @342.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @343.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @343.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x54
@line:248   Cycle @343.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @343.00: [Executor]	EX: Result=0xffffffef
@line:14939 Cycle @343.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @343.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @343.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @343.00: [WB]	WB: x10 <= 0xd9e
@line:51    Cycle @343.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @343.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @343.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @344.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @344.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @344.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @344.00: [Executor]	EX: Result=0x65
@line:48    Cycle @344.00: [WB]	WB: x15 <= 0x54
@line:51    Cycle @344.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @344.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @344.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @345.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @345.00: [Executor]	EX: Bypass rs1 from RegFile=0xd9e
@line:248   Cycle @345.00: [Executor]	EX: Bypass rs2 from WB=0x54
@line:14711 Cycle @345.00: [Executor]	EX: Result=0xdf2
@line:51    Cycle @345.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @345.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @345.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @346.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @346.00: [Executor]	EX: Bypass rs1 from RegFile=0x54
@line:206   Cycle @346.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @346.00: [Executor]	EX: Result=0x55
@line:48    Cycle @346.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @346.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @346.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @346.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @347.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @347.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x55
@line:248   Cycle @347.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @347.00: [Executor]	EX: Result=0xfffffff0
@line:14939 Cycle @347.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @347.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @347.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @347.00: [WB]	WB: x10 <= 0xdf2
@line:51    Cycle @347.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @347.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @347.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @348.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @348.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @348.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @348.00: [Executor]	EX: Result=0x65
@line:48    Cycle @348.00: [WB]	WB: x15 <= 0x55
@line:51    Cycle @348.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @348.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @348.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @349.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @349.00: [Executor]	EX: Bypass rs1 from RegFile=0xdf2
@line:248   Cycle @349.00: [Executor]	EX: Bypass rs2 from WB=0x55
@line:14711 Cycle @349.00: [Executor]	EX: Result=0xe47
@line:51    Cycle @349.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @349.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @349.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @350.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @350.00: [Executor]	EX: Bypass rs1 from RegFile=0x55
@line:206   Cycle @350.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @350.00: [Executor]	EX: Result=0x56
@line:48    Cycle @350.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @350.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @350.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @350.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @351.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @351.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x56
@line:248   Cycle @351.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @351.00: [Executor]	EX: Result=0xfffffff1
@line:14939 Cycle @351.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @351.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @351.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @351.00: [WB]	WB: x10 <= 0xe47
@line:51    Cycle @351.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @351.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @351.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @352.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @352.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @352.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @352.00: [Executor]	EX: Result=0x65
@line:48    Cycle @352.00: [WB]	WB: x15 <= 0x56
@line:51    Cycle @352.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @352.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @352.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @353.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @353.00: [Executor]	EX: Bypass rs1 from RegFile=0xe47
@line:248   Cycle @353.00: [Executor]	EX: Bypass rs2 from WB=0x56
@line:14711 Cycle @353.00: [Executor]	EX: Result=0xe9d
@line:51    Cycle @353.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @353.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @353.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @354.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @354.00: [Executor]	EX: Bypass rs1 from RegFile=0x56
@line:206   Cycle @354.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @354.00: [Executor]	EX: Result=0x57
@line:48    Cycle @354.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @354.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @354.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @354.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @355.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @355.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x57
@line:248   Cycle @355.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @355.00: [Executor]	EX: Result=0xfffffff2
@line:14939 Cycle @355.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @355.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @355.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @355.00: [WB]	WB: x10 <= 0xe9d
@line:51    Cycle @355.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @355.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @355.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @356.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @356.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @356.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @356.00: [Executor]	EX: Result=0x65
@line:48    Cycle @356.00: [WB]	WB: x15 <= 0x57
@line:51    Cycle @356.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @356.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @356.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @357.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @357.00: [Executor]	EX: Bypass rs1 from RegFile=0xe9d
@line:248   Cycle @357.00: [Executor]	EX: Bypass rs2 from WB=0x57
@line:14711 Cycle @357.00: [Executor]	EX: Result=0xef4
@line:51    Cycle @357.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @357.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @357.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @358.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @358.00: [Executor]	EX: Bypass rs1 from RegFile=0x57
@line:206   Cycle @358.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @358.00: [Executor]	EX: Result=0x58
@line:48    Cycle @358.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @358.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @358.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @358.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @359.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @359.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x58
@line:248   Cycle @359.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @359.00: [Executor]	EX: Result=0xfffffff3
@line:14939 Cycle @359.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @359.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @359.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @359.00: [WB]	WB: x10 <= 0xef4
@line:51    Cycle @359.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @359.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @359.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @360.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @360.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @360.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @360.00: [Executor]	EX: Result=0x65
@line:48    Cycle @360.00: [WB]	WB: x15 <= 0x58
@line:51    Cycle @360.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @360.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @360.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @361.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @361.00: [Executor]	EX: Bypass rs1 from RegFile=0xef4
@line:248   Cycle @361.00: [Executor]	EX: Bypass rs2 from WB=0x58
@line:14711 Cycle @361.00: [Executor]	EX: Result=0xf4c
@line:51    Cycle @361.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @361.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @361.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @362.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @362.00: [Executor]	EX: Bypass rs1 from RegFile=0x58
@line:206   Cycle @362.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @362.00: [Executor]	EX: Result=0x59
@line:48    Cycle @362.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @362.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @362.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @362.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @363.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @363.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x59
@line:248   Cycle @363.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @363.00: [Executor]	EX: Result=0xfffffff4
@line:14939 Cycle @363.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @363.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @363.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @363.00: [WB]	WB: x10 <= 0xf4c
@line:51    Cycle @363.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @363.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @363.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @364.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @364.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @364.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @364.00: [Executor]	EX: Result=0x65
@line:48    Cycle @364.00: [WB]	WB: x15 <= 0x59
@line:51    Cycle @364.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @364.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @364.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @365.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @365.00: [Executor]	EX: Bypass rs1 from RegFile=0xf4c
@line:248   Cycle @365.00: [Executor]	EX: Bypass rs2 from WB=0x59
@line:14711 Cycle @365.00: [Executor]	EX: Result=0xfa5
@line:51    Cycle @365.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @365.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @365.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @366.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @366.00: [Executor]	EX: Bypass rs1 from RegFile=0x59
@line:206   Cycle @366.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @366.00: [Executor]	EX: Result=0x5a
@line:48    Cycle @366.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @366.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @366.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @366.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @367.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @367.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x5a
@line:248   Cycle @367.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @367.00: [Executor]	EX: Result=0xfffffff5
@line:14939 Cycle @367.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @367.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @367.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @367.00: [WB]	WB: x10 <= 0xfa5
@line:51    Cycle @367.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @367.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @367.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @368.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @368.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @368.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @368.00: [Executor]	EX: Result=0x65
@line:48    Cycle @368.00: [WB]	WB: x15 <= 0x5a
@line:51    Cycle @368.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @368.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @368.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @369.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @369.00: [Executor]	EX: Bypass rs1 from RegFile=0xfa5
@line:248   Cycle @369.00: [Executor]	EX: Bypass rs2 from WB=0x5a
@line:14711 Cycle @369.00: [Executor]	EX: Result=0xfff
@line:51    Cycle @369.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @369.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @369.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @370.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @370.00: [Executor]	EX: Bypass rs1 from RegFile=0x5a
@line:206   Cycle @370.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @370.00: [Executor]	EX: Result=0x5b
@line:48    Cycle @370.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @370.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @370.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @370.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @371.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @371.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x5b
@line:248   Cycle @371.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @371.00: [Executor]	EX: Result=0xfffffff6
@line:14939 Cycle @371.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @371.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @371.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @371.00: [WB]	WB: x10 <= 0xfff
@line:51    Cycle @371.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @371.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @371.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @372.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @372.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @372.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @372.00: [Executor]	EX: Result=0x65
@line:48    Cycle @372.00: [WB]	WB: x15 <= 0x5b
@line:51    Cycle @372.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @372.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @372.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @373.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @373.00: [Executor]	EX: Bypass rs1 from RegFile=0xfff
@line:248   Cycle @373.00: [Executor]	EX: Bypass rs2 from WB=0x5b
@line:14711 Cycle @373.00: [Executor]	EX: Result=0x105a
@line:51    Cycle @373.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @373.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @373.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @374.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @374.00: [Executor]	EX: Bypass rs1 from RegFile=0x5b
@line:206   Cycle @374.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @374.00: [Executor]	EX: Result=0x5c
@line:48    Cycle @374.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @374.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @374.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @374.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @375.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @375.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x5c
@line:248   Cycle @375.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @375.00: [Executor]	EX: Result=0xfffffff7
@line:14939 Cycle @375.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @375.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @375.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @375.00: [WB]	WB: x10 <= 0x105a
@line:51    Cycle @375.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @375.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @375.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @376.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @376.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @376.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @376.00: [Executor]	EX: Result=0x65
@line:48    Cycle @376.00: [WB]	WB: x15 <= 0x5c
@line:51    Cycle @376.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @376.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
